
 MATERIAL 1 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 2 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 3 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 5 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 6 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 8 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 9 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 10 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 11 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 12 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 13 ABSORPTION SPECTRA IS NOT SPECIFIED
 MAXIMUM PHOTO CURRENT   =    69.0018856416075       mA/CM^2
 INCIDENT LIGHT POWER    =    100.037063030195       mW/CM^2
 ABSORBED LIGHT POWER  =    43.9880988560557       mW/CM^2
 INPUT PHOTO CURRENT   =    19.0607642171741       mA/CM^2
     TSRS (MA)      TGTE (MA)      TDRN (MA)      T4EL (MA)      T5EL (MA) 
  -1.923324E+02   0.000000E+00   1.923324E+02   0.000000E+00   0.000000E+00
  -1.923003E+02   0.000000E+00   1.923003E+02   0.000000E+00   0.000000E+00
  -1.922683E+02   0.000000E+00   1.922683E+02   0.000000E+00   0.000000E+00
  -1.922364E+02   0.000000E+00   1.922364E+02   0.000000E+00   0.000000E+00
  -1.922046E+02   0.000000E+00   1.922046E+02   0.000000E+00   0.000000E+00
  -1.921729E+02   0.000000E+00   1.921729E+02   0.000000E+00   0.000000E+00
  -1.921413E+02   0.000000E+00   1.921413E+02   0.000000E+00   0.000000E+00
  -1.921098E+02   0.000000E+00   1.921098E+02   0.000000E+00   0.000000E+00
  -1.920784E+02   0.000000E+00   1.920784E+02   0.000000E+00   0.000000E+00
  -1.920471E+02   0.000000E+00   1.920471E+02   0.000000E+00   0.000000E+00
  -1.920159E+02   0.000000E+00   1.920159E+02   0.000000E+00   0.000000E+00
  -1.919847E+02   0.000000E+00   1.919847E+02   0.000000E+00   0.000000E+00
  -1.919537E+02   0.000000E+00   1.919537E+02   0.000000E+00   0.000000E+00
  -1.919228E+02   0.000000E+00   1.919228E+02   0.000000E+00   0.000000E+00
  -1.918919E+02   0.000000E+00   1.918919E+02   0.000000E+00   0.000000E+00
  -1.918612E+02   0.000000E+00   1.918612E+02   0.000000E+00   0.000000E+00
  -1.918305E+02   0.000000E+00   1.918305E+02   0.000000E+00   0.000000E+00
  -1.918000E+02   0.000000E+00   1.918000E+02   0.000000E+00   0.000000E+00
  -1.917695E+02   0.000000E+00   1.917695E+02   0.000000E+00   0.000000E+00
  -1.917391E+02   0.000000E+00   1.917391E+02   0.000000E+00   0.000000E+00
  -1.917088E+02   0.000000E+00   1.917088E+02   0.000000E+00   0.000000E+00
  -1.916786E+02   0.000000E+00   1.916786E+02   0.000000E+00   0.000000E+00
  -1.916485E+02   0.000000E+00   1.916485E+02   0.000000E+00   0.000000E+00
  -1.916185E+02   0.000000E+00   1.916185E+02   0.000000E+00   0.000000E+00
  -1.915886E+02   0.000000E+00   1.915886E+02   0.000000E+00   0.000000E+00
  -1.915587E+02   0.000000E+00   1.915587E+02   0.000000E+00   0.000000E+00
  -1.915290E+02   0.000000E+00   1.915290E+02   0.000000E+00   0.000000E+00
  -1.914993E+02   0.000000E+00   1.914993E+02   0.000000E+00   0.000000E+00
  -1.914698E+02   0.000000E+00   1.914698E+02   0.000000E+00   0.000000E+00
  -1.914403E+02   0.000000E+00   1.914403E+02   0.000000E+00   0.000000E+00
  -1.914109E+02   0.000000E+00   1.914109E+02   0.000000E+00   0.000000E+00
  -1.913816E+02   0.000000E+00   1.913816E+02   0.000000E+00   0.000000E+00
  -1.913524E+02   0.000000E+00   1.913524E+02   0.000000E+00   0.000000E+00
  -1.913233E+02   0.000000E+00   1.913233E+02   0.000000E+00   0.000000E+00
  -1.912943E+02   0.000000E+00   1.912943E+02   0.000000E+00   0.000000E+00
  -1.912653E+02   0.000000E+00   1.912653E+02   0.000000E+00   0.000000E+00
  -1.912365E+02   0.000000E+00   1.912365E+02   0.000000E+00   0.000000E+00
  -1.912077E+02   0.000000E+00   1.912077E+02   0.000000E+00   0.000000E+00
  -1.911790E+02   0.000000E+00   1.911790E+02   0.000000E+00   0.000000E+00
  -1.911504E+02   0.000000E+00   1.911504E+02   0.000000E+00   0.000000E+00
  -1.911219E+02   0.000000E+00   1.911219E+02   0.000000E+00   0.000000E+00
  -1.910935E+02   0.000000E+00   1.910935E+02   0.000000E+00   0.000000E+00
  -1.910652E+02   0.000000E+00   1.910652E+02   0.000000E+00   0.000000E+00
  -1.910369E+02   0.000000E+00   1.910369E+02   0.000000E+00   0.000000E+00
  -1.910087E+02   0.000000E+00   1.910087E+02   0.000000E+00   0.000000E+00
  -1.909807E+02   0.000000E+00   1.909807E+02   0.000000E+00   0.000000E+00
  -1.909527E+02   0.000000E+00   1.909527E+02   0.000000E+00   0.000000E+00
  -1.909248E+02   0.000000E+00   1.909248E+02   0.000000E+00   0.000000E+00
  -1.908969E+02   0.000000E+00   1.908969E+02   0.000000E+00   0.000000E+00
  -1.908692E+02   0.000000E+00   1.908692E+02   0.000000E+00   0.000000E+00
  -1.908415E+02   0.000000E+00   1.908415E+02   0.000000E+00   0.000000E+00
  -1.908140E+02   0.000000E+00   1.908140E+02   0.000000E+00   0.000000E+00
  -1.907865E+02   0.000000E+00   1.907865E+02   0.000000E+00   0.000000E+00
  -1.907591E+02   0.000000E+00   1.907591E+02   0.000000E+00   0.000000E+00
  -1.907318E+02   0.000000E+00   1.907318E+02   0.000000E+00   0.000000E+00
  -1.907045E+02   0.000000E+00   1.907045E+02   0.000000E+00   0.000000E+00
  -1.906774E+02   0.000000E+00   1.906774E+02   0.000000E+00   0.000000E+00


                       UG=  0.000B   UG=  0.000B   UG=  0.000B   UG=  0.000B

    -1.600             -0.190677E+03  0.000000E+00  0.000000E+00  0.000000E+00


                       UG=  0.000B   UG=  0.000B   UG=  0.000B   UG=  0.000B

    -1.600              0.190677E+03  0.000000E+00  0.000000E+00  0.000000E+00


 KFF,KBF        0  1000
     TSRS (MA)      TGTE (MA)      TDRN (MA)      T4EL (MA)      T5EL (MA) 
  -1.906503E+02   0.000000E+00   1.906503E+02   0.000000E+00   0.000000E+00
  -1.906233E+02   0.000000E+00   1.906233E+02   0.000000E+00   0.000000E+00
  -1.905964E+02   0.000000E+00   1.905964E+02   0.000000E+00   0.000000E+00
  -1.905695E+02   0.000000E+00   1.905695E+02   0.000000E+00   0.000000E+00
  -1.905428E+02   0.000000E+00   1.905428E+02   0.000000E+00   0.000000E+00
  -1.905161E+02   0.000000E+00   1.905161E+02   0.000000E+00   0.000000E+00
  -1.904895E+02   0.000000E+00   1.904895E+02   0.000000E+00   0.000000E+00
  -1.904630E+02   0.000000E+00   1.904630E+02   0.000000E+00   0.000000E+00
  -1.904366E+02   0.000000E+00   1.904366E+02   0.000000E+00   0.000000E+00
  -1.904103E+02   0.000000E+00   1.904103E+02   0.000000E+00   0.000000E+00
  -1.903840E+02   0.000000E+00   1.903840E+02   0.000000E+00   0.000000E+00
  -1.903578E+02   0.000000E+00   1.903578E+02   0.000000E+00   0.000000E+00
  -1.903317E+02   0.000000E+00   1.903317E+02   0.000000E+00   0.000000E+00
  -1.903057E+02   0.000000E+00   1.903057E+02   0.000000E+00   0.000000E+00
  -1.902797E+02   0.000000E+00   1.902797E+02   0.000000E+00   0.000000E+00
  -1.902539E+02   0.000000E+00   1.902539E+02   0.000000E+00   0.000000E+00
  -1.902281E+02   0.000000E+00   1.902281E+02   0.000000E+00   0.000000E+00
  -1.902023E+02   0.000000E+00   1.902023E+02   0.000000E+00   0.000000E+00
  -1.901767E+02   0.000000E+00   1.901767E+02   0.000000E+00   0.000000E+00
  -1.901512E+02   0.000000E+00   1.901512E+02   0.000000E+00   0.000000E+00
  -1.901257E+02   0.000000E+00   1.901257E+02   0.000000E+00   0.000000E+00
  -1.901003E+02   0.000000E+00   1.901003E+02   0.000000E+00   0.000000E+00
  -1.900749E+02   0.000000E+00   1.900749E+02   0.000000E+00   0.000000E+00
  -1.900497E+02   0.000000E+00   1.900497E+02   0.000000E+00   0.000000E+00
  -1.900245E+02   0.000000E+00   1.900245E+02   0.000000E+00   0.000000E+00
  -1.899994E+02   0.000000E+00   1.899994E+02   0.000000E+00   0.000000E+00
  -1.899744E+02   0.000000E+00   1.899744E+02   0.000000E+00   0.000000E+00
  -1.899495E+02   0.000000E+00   1.899495E+02   0.000000E+00   0.000000E+00
  -1.899246E+02   0.000000E+00   1.899246E+02   0.000000E+00   0.000000E+00
  -1.898998E+02   0.000000E+00   1.898998E+02   0.000000E+00   0.000000E+00
  -1.898751E+02   0.000000E+00   1.898751E+02   0.000000E+00   0.000000E+00
  -1.898504E+02   0.000000E+00   1.898504E+02   0.000000E+00   0.000000E+00
  -1.898259E+02   0.000000E+00   1.898259E+02   0.000000E+00   0.000000E+00
  -1.898014E+02   0.000000E+00   1.898014E+02   0.000000E+00   0.000000E+00
  -1.897770E+02   0.000000E+00   1.897770E+02   0.000000E+00   0.000000E+00
  -1.897526E+02   0.000000E+00   1.897526E+02   0.000000E+00   0.000000E+00
  -1.897283E+02   0.000000E+00   1.897283E+02   0.000000E+00   0.000000E+00
  -1.897042E+02   0.000000E+00   1.897042E+02   0.000000E+00   0.000000E+00
  -1.896800E+02   0.000000E+00   1.896800E+02   0.000000E+00   0.000000E+00
  -1.896560E+02   0.000000E+00   1.896560E+02   0.000000E+00   0.000000E+00
  -1.896320E+02   0.000000E+00   1.896320E+02   0.000000E+00   0.000000E+00
  -1.896081E+02   0.000000E+00   1.896081E+02   0.000000E+00   0.000000E+00
  -1.895843E+02   0.000000E+00   1.895843E+02   0.000000E+00   0.000000E+00
  -1.895605E+02   0.000000E+00   1.895605E+02   0.000000E+00   0.000000E+00
  -1.895368E+02   0.000000E+00   1.895368E+02   0.000000E+00   0.000000E+00
  -1.895132E+02   0.000000E+00   1.895132E+02   0.000000E+00   0.000000E+00
  -1.894897E+02   0.000000E+00   1.894897E+02   0.000000E+00   0.000000E+00
  -1.894662E+02   0.000000E+00   1.894662E+02   0.000000E+00   0.000000E+00
  -1.894428E+02   0.000000E+00   1.894428E+02   0.000000E+00   0.000000E+00
  -1.894195E+02   0.000000E+00   1.894195E+02   0.000000E+00   0.000000E+00
  -1.893962E+02   0.000000E+00   1.893962E+02   0.000000E+00   0.000000E+00
  -1.893730E+02   0.000000E+00   1.893730E+02   0.000000E+00   0.000000E+00
  -1.893499E+02   0.000000E+00   1.893499E+02   0.000000E+00   0.000000E+00
  -1.893269E+02   0.000000E+00   1.893269E+02   0.000000E+00   0.000000E+00
  -1.893039E+02   0.000000E+00   1.893039E+02   0.000000E+00   0.000000E+00
  -1.892810E+02   0.000000E+00   1.892810E+02   0.000000E+00   0.000000E+00
  -1.892581E+02   0.000000E+00   1.892581E+02   0.000000E+00   0.000000E+00
  -1.892354E+02   0.000000E+00   1.892354E+02   0.000000E+00   0.000000E+00
  -1.892127E+02   0.000000E+00   1.892127E+02   0.000000E+00   0.000000E+00
  -1.891900E+02   0.000000E+00   1.891900E+02   0.000000E+00   0.000000E+00
  -1.891675E+02   0.000000E+00   1.891675E+02   0.000000E+00   0.000000E+00
  -1.891450E+02   0.000000E+00   1.891450E+02   0.000000E+00   0.000000E+00
  -1.891226E+02   0.000000E+00   1.891226E+02   0.000000E+00   0.000000E+00
  -1.891002E+02   0.000000E+00   1.891002E+02   0.000000E+00   0.000000E+00
  -1.890779E+02   0.000000E+00   1.890779E+02   0.000000E+00   0.000000E+00
  -1.890557E+02   0.000000E+00   1.890557E+02   0.000000E+00   0.000000E+00
  -1.890336E+02   0.000000E+00   1.890336E+02   0.000000E+00   0.000000E+00
  -1.890115E+02   0.000000E+00   1.890115E+02   0.000000E+00   0.000000E+00
  -1.889895E+02   0.000000E+00   1.889895E+02   0.000000E+00   0.000000E+00
  -1.889675E+02   0.000000E+00   1.889675E+02   0.000000E+00   0.000000E+00
  -1.889456E+02   0.000000E+00   1.889456E+02   0.000000E+00   0.000000E+00
  -1.889238E+02   0.000000E+00   1.889238E+02   0.000000E+00   0.000000E+00
  -1.889021E+02   0.000000E+00   1.889021E+02   0.000000E+00   0.000000E+00
  -1.888804E+02   0.000000E+00   1.888804E+02   0.000000E+00   0.000000E+00
  -1.888588E+02   0.000000E+00   1.888588E+02   0.000000E+00   0.000000E+00
  -1.888372E+02   0.000000E+00   1.888372E+02   0.000000E+00   0.000000E+00
  -1.888157E+02   0.000000E+00   1.888157E+02   0.000000E+00   0.000000E+00
  -1.887943E+02   0.000000E+00   1.887943E+02   0.000000E+00   0.000000E+00
  -1.887729E+02   0.000000E+00   1.887729E+02   0.000000E+00   0.000000E+00
  -1.887517E+02   0.000000E+00   1.887517E+02   0.000000E+00   0.000000E+00
  -1.887304E+02   0.000000E+00   1.887304E+02   0.000000E+00   0.000000E+00
  -1.887093E+02   0.000000E+00   1.887093E+02   0.000000E+00   0.000000E+00
  -1.886882E+02   0.000000E+00   1.886882E+02   0.000000E+00   0.000000E+00
  -1.886671E+02   0.000000E+00   1.886671E+02   0.000000E+00   0.000000E+00
  -1.886462E+02   0.000000E+00   1.886462E+02   0.000000E+00   0.000000E+00
  -1.886253E+02   0.000000E+00   1.886253E+02   0.000000E+00   0.000000E+00
  -1.886044E+02   0.000000E+00   1.886044E+02   0.000000E+00   0.000000E+00
  -1.885837E+02   0.000000E+00   1.885837E+02   0.000000E+00   0.000000E+00
  -1.885629E+02   0.000000E+00   1.885629E+02   0.000000E+00   0.000000E+00
  -1.885423E+02   0.000000E+00   1.885423E+02   0.000000E+00   0.000000E+00
  -1.885217E+02   0.000000E+00   1.885217E+02   0.000000E+00   0.000000E+00
  -1.885012E+02   0.000000E+00   1.885012E+02   0.000000E+00   0.000000E+00
  -1.884807E+02   0.000000E+00   1.884807E+02   0.000000E+00   0.000000E+00
  -1.884603E+02   0.000000E+00   1.884603E+02   0.000000E+00   0.000000E+00
  -1.884400E+02   0.000000E+00   1.884400E+02   0.000000E+00   0.000000E+00
  -1.884197E+02   0.000000E+00   1.884197E+02   0.000000E+00   0.000000E+00
  -1.883995E+02   0.000000E+00   1.883995E+02   0.000000E+00   0.000000E+00
  -1.883794E+02   0.000000E+00   1.883794E+02   0.000000E+00   0.000000E+00
  -1.883593E+02   0.000000E+00   1.883593E+02   0.000000E+00   0.000000E+00
  -1.883392E+02   0.000000E+00   1.883392E+02   0.000000E+00   0.000000E+00
  -1.883193E+02   0.000000E+00   1.883193E+02   0.000000E+00   0.000000E+00
  -1.882994E+02   0.000000E+00   1.882994E+02   0.000000E+00   0.000000E+00
  -1.882795E+02   0.000000E+00   1.882795E+02   0.000000E+00   0.000000E+00
  -1.882597E+02   0.000000E+00   1.882597E+02   0.000000E+00   0.000000E+00
  -1.882400E+02   0.000000E+00   1.882400E+02   0.000000E+00   0.000000E+00
  -1.882204E+02   0.000000E+00   1.882204E+02   0.000000E+00   0.000000E+00
  -1.882008E+02   0.000000E+00   1.882008E+02   0.000000E+00   0.000000E+00
  -1.881812E+02   0.000000E+00   1.881812E+02   0.000000E+00   0.000000E+00
  -1.881617E+02   0.000000E+00   1.881617E+02   0.000000E+00   0.000000E+00
  -1.881423E+02   0.000000E+00   1.881423E+02   0.000000E+00   0.000000E+00
  -1.881230E+02   0.000000E+00   1.881230E+02   0.000000E+00   0.000000E+00
  -1.881036E+02   0.000000E+00   1.881036E+02   0.000000E+00   0.000000E+00
  -1.880844E+02   0.000000E+00   1.880844E+02   0.000000E+00   0.000000E+00
  -1.880652E+02   0.000000E+00   1.880652E+02   0.000000E+00   0.000000E+00
  -1.880461E+02   0.000000E+00   1.880461E+02   0.000000E+00   0.000000E+00
  -1.880270E+02   0.000000E+00   1.880270E+02   0.000000E+00   0.000000E+00
  -1.880080E+02   0.000000E+00   1.880080E+02   0.000000E+00   0.000000E+00
  -1.879891E+02   0.000000E+00   1.879891E+02   0.000000E+00   0.000000E+00
  -1.879702E+02   0.000000E+00   1.879702E+02   0.000000E+00   0.000000E+00
  -1.879513E+02   0.000000E+00   1.879513E+02   0.000000E+00   0.000000E+00
  -1.879326E+02   0.000000E+00   1.879326E+02   0.000000E+00   0.000000E+00
  -1.879138E+02   0.000000E+00   1.879138E+02   0.000000E+00   0.000000E+00
  -1.878952E+02   0.000000E+00   1.878952E+02   0.000000E+00   0.000000E+00
  -1.878766E+02   0.000000E+00   1.878766E+02   0.000000E+00   0.000000E+00
  -1.878580E+02   0.000000E+00   1.878580E+02   0.000000E+00   0.000000E+00
  -1.878395E+02   0.000000E+00   1.878395E+02   0.000000E+00   0.000000E+00
  -1.878211E+02   0.000000E+00   1.878211E+02   0.000000E+00   0.000000E+00
  -1.878027E+02   0.000000E+00   1.878027E+02   0.000000E+00   0.000000E+00
  -1.877844E+02   0.000000E+00   1.877844E+02   0.000000E+00   0.000000E+00
  -1.877661E+02   0.000000E+00   1.877661E+02   0.000000E+00   0.000000E+00
  -1.877479E+02   0.000000E+00   1.877479E+02   0.000000E+00   0.000000E+00
  -1.877298E+02   0.000000E+00   1.877298E+02   0.000000E+00   0.000000E+00
  -1.877117E+02   0.000000E+00   1.877117E+02   0.000000E+00   0.000000E+00
  -1.876936E+02   0.000000E+00   1.876936E+02   0.000000E+00   0.000000E+00
  -1.876756E+02   0.000000E+00   1.876756E+02   0.000000E+00   0.000000E+00
  -1.876577E+02   0.000000E+00   1.876577E+02   0.000000E+00   0.000000E+00
  -1.876398E+02   0.000000E+00   1.876398E+02   0.000000E+00   0.000000E+00
  -1.876220E+02   0.000000E+00   1.876220E+02   0.000000E+00   0.000000E+00
  -1.876042E+02   0.000000E+00   1.876042E+02   0.000000E+00   0.000000E+00
  -1.875865E+02   0.000000E+00   1.875865E+02   0.000000E+00   0.000000E+00
  -1.875689E+02   0.000000E+00   1.875689E+02   0.000000E+00   0.000000E+00
  -1.875513E+02   0.000000E+00   1.875513E+02   0.000000E+00   0.000000E+00
  -1.875337E+02   0.000000E+00   1.875337E+02   0.000000E+00   0.000000E+00
  -1.875162E+02   0.000000E+00   1.875162E+02   0.000000E+00   0.000000E+00
  -1.874988E+02   0.000000E+00   1.874988E+02   0.000000E+00   0.000000E+00
  -1.874814E+02   0.000000E+00   1.874814E+02   0.000000E+00   0.000000E+00
  -1.874641E+02   0.000000E+00   1.874641E+02   0.000000E+00   0.000000E+00
  -1.874468E+02   0.000000E+00   1.874468E+02   0.000000E+00   0.000000E+00
  -1.874296E+02   0.000000E+00   1.874296E+02   0.000000E+00   0.000000E+00
  -1.874124E+02   0.000000E+00   1.874124E+02   0.000000E+00   0.000000E+00
  -1.873953E+02   0.000000E+00   1.873953E+02   0.000000E+00   0.000000E+00
  -1.873782E+02   0.000000E+00   1.873782E+02   0.000000E+00   0.000000E+00
  -1.873612E+02   0.000000E+00   1.873612E+02   0.000000E+00   0.000000E+00
  -1.873442E+02   0.000000E+00   1.873442E+02   0.000000E+00   0.000000E+00
  -1.873273E+02   0.000000E+00   1.873273E+02   0.000000E+00   0.000000E+00
  -1.873105E+02   0.000000E+00   1.873105E+02   0.000000E+00   0.000000E+00
  -1.872937E+02   0.000000E+00   1.872937E+02   0.000000E+00   0.000000E+00
  -1.872769E+02   0.000000E+00   1.872769E+02   0.000000E+00   0.000000E+00
  -1.872602E+02   0.000000E+00   1.872602E+02   0.000000E+00   0.000000E+00
  -1.872436E+02   0.000000E+00   1.872436E+02   0.000000E+00   0.000000E+00
  -1.872270E+02   0.000000E+00   1.872270E+02   0.000000E+00   0.000000E+00
  -1.872104E+02   0.000000E+00   1.872104E+02   0.000000E+00   0.000000E+00
  -1.871939E+02   0.000000E+00   1.871939E+02   0.000000E+00   0.000000E+00
  -1.871775E+02   0.000000E+00   1.871775E+02   0.000000E+00   0.000000E+00
  -1.871611E+02   0.000000E+00   1.871611E+02   0.000000E+00   0.000000E+00
  -1.871447E+02   0.000000E+00   1.871447E+02   0.000000E+00   0.000000E+00
  -1.871284E+02   0.000000E+00   1.871284E+02   0.000000E+00   0.000000E+00
  -1.871122E+02   0.000000E+00   1.871122E+02   0.000000E+00   0.000000E+00
  -1.870960E+02   0.000000E+00   1.870960E+02   0.000000E+00   0.000000E+00
  -1.870799E+02   0.000000E+00   1.870799E+02   0.000000E+00   0.000000E+00
  -1.870638E+02   0.000000E+00   1.870638E+02   0.000000E+00   0.000000E+00
  -1.870477E+02   0.000000E+00   1.870477E+02   0.000000E+00   0.000000E+00
  -1.870317E+02   0.000000E+00   1.870317E+02   0.000000E+00   0.000000E+00
  -1.870158E+02   0.000000E+00   1.870158E+02   0.000000E+00   0.000000E+00
  -1.869999E+02   0.000000E+00   1.869999E+02   0.000000E+00   0.000000E+00
  -1.869841E+02   0.000000E+00   1.869841E+02   0.000000E+00   0.000000E+00
  -1.869683E+02   0.000000E+00   1.869683E+02   0.000000E+00   0.000000E+00
  -1.869525E+02   0.000000E+00   1.869525E+02   0.000000E+00   0.000000E+00
  -1.869368E+02   0.000000E+00   1.869368E+02   0.000000E+00   0.000000E+00
  -1.869212E+02   0.000000E+00   1.869212E+02   0.000000E+00   0.000000E+00
  -1.869056E+02   0.000000E+00   1.869056E+02   0.000000E+00   0.000000E+00
  -1.868900E+02   0.000000E+00   1.868900E+02   0.000000E+00   0.000000E+00
  -1.868745E+02   0.000000E+00   1.868745E+02   0.000000E+00   0.000000E+00
  -1.868591E+02   0.000000E+00   1.868591E+02   0.000000E+00   0.000000E+00
  -1.868437E+02   0.000000E+00   1.868437E+02   0.000000E+00   0.000000E+00
  -1.868283E+02   0.000000E+00   1.868283E+02   0.000000E+00   0.000000E+00
  -1.868130E+02   0.000000E+00   1.868130E+02   0.000000E+00   0.000000E+00
  -1.867978E+02   0.000000E+00   1.867978E+02   0.000000E+00   0.000000E+00
  -1.867825E+02   0.000000E+00   1.867825E+02   0.000000E+00   0.000000E+00
  -1.867674E+02   0.000000E+00   1.867674E+02   0.000000E+00   0.000000E+00
  -1.867523E+02   0.000000E+00   1.867523E+02   0.000000E+00   0.000000E+00
  -1.867372E+02   0.000000E+00   1.867372E+02   0.000000E+00   0.000000E+00
  -1.867222E+02   0.000000E+00   1.867222E+02   0.000000E+00   0.000000E+00
  -1.867072E+02   0.000000E+00   1.867072E+02   0.000000E+00   0.000000E+00
  -1.866923E+02   0.000000E+00   1.866923E+02   0.000000E+00   0.000000E+00
  -1.866774E+02   0.000000E+00   1.866774E+02   0.000000E+00   0.000000E+00
  -1.866625E+02   0.000000E+00   1.866625E+02   0.000000E+00   0.000000E+00
  -1.866477E+02   0.000000E+00   1.866477E+02   0.000000E+00   0.000000E+00
  -1.866330E+02   0.000000E+00   1.866330E+02   0.000000E+00   0.000000E+00
  -1.866183E+02   0.000000E+00   1.866183E+02   0.000000E+00   0.000000E+00
  -1.866037E+02   0.000000E+00   1.866037E+02   0.000000E+00   0.000000E+00
  -1.865891E+02   0.000000E+00   1.865891E+02   0.000000E+00   0.000000E+00
  -1.865745E+02   0.000000E+00   1.865745E+02   0.000000E+00   0.000000E+00
  -1.865600E+02   0.000000E+00   1.865600E+02   0.000000E+00   0.000000E+00
  -1.865455E+02   0.000000E+00   1.865455E+02   0.000000E+00   0.000000E+00
  -1.865311E+02   0.000000E+00   1.865311E+02   0.000000E+00   0.000000E+00
  -1.865167E+02   0.000000E+00   1.865167E+02   0.000000E+00   0.000000E+00
  -1.865024E+02   0.000000E+00   1.865024E+02   0.000000E+00   0.000000E+00
  -1.864881E+02   0.000000E+00   1.864881E+02   0.000000E+00   0.000000E+00
  -1.864739E+02   0.000000E+00   1.864739E+02   0.000000E+00   0.000000E+00
  -1.864597E+02   0.000000E+00   1.864597E+02   0.000000E+00   0.000000E+00
  -1.864455E+02   0.000000E+00   1.864455E+02   0.000000E+00   0.000000E+00
  -1.864314E+02   0.000000E+00   1.864314E+02   0.000000E+00   0.000000E+00
  -1.864173E+02   0.000000E+00   1.864173E+02   0.000000E+00   0.000000E+00
  -1.864033E+02   0.000000E+00   1.864033E+02   0.000000E+00   0.000000E+00
  -1.863893E+02   0.000000E+00   1.863893E+02   0.000000E+00   0.000000E+00
  -1.863754E+02   0.000000E+00   1.863754E+02   0.000000E+00   0.000000E+00
  -1.863615E+02   0.000000E+00   1.863615E+02   0.000000E+00   0.000000E+00
  -1.863477E+02   0.000000E+00   1.863477E+02   0.000000E+00   0.000000E+00
  -1.863339E+02   0.000000E+00   1.863339E+02   0.000000E+00   0.000000E+00
  -1.863201E+02   0.000000E+00   1.863201E+02   0.000000E+00   0.000000E+00
  -1.863064E+02   0.000000E+00   1.863064E+02   0.000000E+00   0.000000E+00
  -1.862928E+02   0.000000E+00   1.862928E+02   0.000000E+00   0.000000E+00
  -1.862791E+02   0.000000E+00   1.862791E+02   0.000000E+00   0.000000E+00
  -1.862656E+02   0.000000E+00   1.862656E+02   0.000000E+00   0.000000E+00
  -1.862520E+02   0.000000E+00   1.862520E+02   0.000000E+00   0.000000E+00
  -1.862385E+02   0.000000E+00   1.862385E+02   0.000000E+00   0.000000E+00
  -1.862251E+02   0.000000E+00   1.862251E+02   0.000000E+00   0.000000E+00
  -1.862117E+02   0.000000E+00   1.862117E+02   0.000000E+00   0.000000E+00
  -1.861983E+02   0.000000E+00   1.861983E+02   0.000000E+00   0.000000E+00
  -1.861850E+02   0.000000E+00   1.861850E+02   0.000000E+00   0.000000E+00
  -1.861717E+02   0.000000E+00   1.861717E+02   0.000000E+00   0.000000E+00
  -1.861585E+02   0.000000E+00   1.861585E+02   0.000000E+00   0.000000E+00
  -1.861453E+02   0.000000E+00   1.861453E+02   0.000000E+00   0.000000E+00
  -1.861321E+02   0.000000E+00   1.861321E+02   0.000000E+00   0.000000E+00
  -1.861190E+02   0.000000E+00   1.861190E+02   0.000000E+00   0.000000E+00
  -1.861059E+02   0.000000E+00   1.861059E+02   0.000000E+00   0.000000E+00
  -1.860929E+02   0.000000E+00   1.860929E+02   0.000000E+00   0.000000E+00
  -1.860799E+02   0.000000E+00   1.860799E+02   0.000000E+00   0.000000E+00
  -1.860670E+02   0.000000E+00   1.860670E+02   0.000000E+00   0.000000E+00
  -1.860541E+02   0.000000E+00   1.860541E+02   0.000000E+00   0.000000E+00
  -1.860412E+02   0.000000E+00   1.860412E+02   0.000000E+00   0.000000E+00
  -1.860284E+02   0.000000E+00   1.860284E+02   0.000000E+00   0.000000E+00
  -1.860156E+02   0.000000E+00   1.860156E+02   0.000000E+00   0.000000E+00
  -1.860029E+02   0.000000E+00   1.860029E+02   0.000000E+00   0.000000E+00
  -1.859902E+02   0.000000E+00   1.859902E+02   0.000000E+00   0.000000E+00
  -1.859775E+02   0.000000E+00   1.859775E+02   0.000000E+00   0.000000E+00
  -1.859649E+02   0.000000E+00   1.859649E+02   0.000000E+00   0.000000E+00
  -1.859524E+02   0.000000E+00   1.859524E+02   0.000000E+00   0.000000E+00
  -1.859398E+02   0.000000E+00   1.859398E+02   0.000000E+00   0.000000E+00
  -1.859273E+02   0.000000E+00   1.859273E+02   0.000000E+00   0.000000E+00
  -1.859149E+02   0.000000E+00   1.859149E+02   0.000000E+00   0.000000E+00
  -1.859025E+02   0.000000E+00   1.859025E+02   0.000000E+00   0.000000E+00
  -1.858901E+02   0.000000E+00   1.858901E+02   0.000000E+00   0.000000E+00
  -1.858778E+02   0.000000E+00   1.858778E+02   0.000000E+00   0.000000E+00
  -1.858655E+02   0.000000E+00   1.858655E+02   0.000000E+00   0.000000E+00
  -1.858532E+02   0.000000E+00   1.858532E+02   0.000000E+00   0.000000E+00
